,RQ,DLWZ1,DLWZ2,XQ,ZGQW,ZDQW,TQ,FS,ORG_NO
19700101,2022-12-06,漳州,诏安,周二,18,14,多云~阴,东北风2级,3540609
19700101,2022-12-07,漳州,诏安,周三,21,13,多云~晴,东北风2级,3540609
19700101,2022-12-08,漳州,诏安,周四,24,13,晴,东北风1级,3540609
19700101,2022-12-09,漳州,诏安,周五,26,14,晴,西北风2级,3540609
19700101,2022-12-10,漳州,诏安,周六,23,14,多云,西北风1级,3540609
19700101,2022-11-01,南平,南平,周二,22,16,多云~中雨,东北风1级,35409
19700101,2022-11-02,南平,南平,周三,17,15,中雨~小雨,东北风1级,35409
19700101,2022-11-03,南平,南平,周四,21,16,小雨,北风1级,35409
19700101,2022-11-04,南平,南平,周五,18,16,小雨,北风1级,35409
19700101,2022-11-05,南平,南平,周六,16,15,多云~小雨,北风1级,35409
19700101,2022-11-06,南平,南平,周日,17,14,多云~阴,东南风1级,35409
19700101,2022-11-07,南平,南平,周一,19,16,雾~多云,北风1级,35409
19700101,2022-11-08,南平,南平,周二,26,17,雾~多云,东南风1级,35409
19700101,2022-11-09,南平,南平,周三,25,17,多云,东南风1级,35409
19700101,2022-11-10,南平,南平,周四,30,19,晴,东风1级,35409
19700101,2022-11-11,南平,南平,周五,30,19,多云,东南风1级,35409
19700101,2022-11-12,南平,南平,周六,31,19,晴,东南风1级,35409
19700101,2022-11-13,南平,南平,周日,30,19,雾~多云,东北风1级,35409
19700101,2022-11-14,南平,南平,周一,26,18,多云~小雨,东北风1级,35409
19700101,2022-11-15,南平,南平,周二,20,18,小雨,西北风1级,35409
19700101,2022-11-16,南平,南平,周三,18,17,中雨~阴,东南风1级,35409
19700101,2022-11-17,南平,南平,周四,22,18,小雨~多云,西北风1级,35409
19700101,2022-11-18,南平,南平,周五,24,19,雾~小雨,东北风1级,35409
19700101,2022-11-19,南平,南平,周六,20,19,小雨,西北风1级,35409
19700101,2022-11-20,南平,南平,周日,23,18,阴,北风1级,35409
19700101,2022-11-21,南平,南平,周一,27,18,雾~小雨,东南风1级,35409
19700101,2022-11-22,南平,南平,周二,20,19,大雨~小雨,东南风1级,35409
19700101,2022-11-23,南平,南平,周三,22,17,小雨,北风1级,35409
19700101,2022-11-24,南平,南平,周四,21,18,多云~中雨,东南风1级,35409
19700101,2022-11-25,南平,南平,周五,19,17,多云~小雨,东南风1级,35409
19700101,2022-11-26,南平,南平,周六,25,16,多云~小雨,东北风1级,35409
19700101,2022-11-27,南平,南平,周日,21,18,阴~小雨,东风1级,35409
19700101,2022-11-28,南平,南平,周一,23,19,小雨,东南风1级,35409
19700101,2022-11-29,南平,南平,周二,28,13,阴~大雨,西南风1级,35409
19700101,2022-11-30,南平,南平,周三,11,8,中雨~小雨,北风2级,35409
19700101,2022-12-01,南平,南平,周四,11,7,小雨,西北风2级,35409
19700101,2022-12-02,南平,南平,周五,13,7,小雨,北风1级,35409
19700101,2022-12-03,南平,南平,周六,14,9,小雨,西北风1级,35409
19700101,2022-12-04,南平,南平,周日,14,11,阴~小雨,西北风1级,35409
19700101,2022-12-05,南平,南平,周一,10,9,小雨~阴,西北风1级,35409
19700101,2022-12-06,南平,南平,周二,13,9,阴,北风1级,35409
19700101,2022-12-07,南平,南平,周三,12,11,多云,西北风1级,35409
19700101,2022-12-08,南平,南平,周四,17,12,多云,西北风1级,35409
19700101,2022-12-09,南平,南平,周五,16,11,雾~阴,西北风1级,35409
19700101,2022-12-10,南平,南平,周六,14,12,雾~小雨,西北风1级,35409
19700101,2022-11-01,龙岩,龙岩,周二,19,17,多云~小雨,东北风2级,35407
19700101,2022-11-02,龙岩,龙岩,周三,19,14,小雨~阴,东北风2级,35407
19700101,2022-11-03,龙岩,龙岩,周四,21,19,小雨,东北风1级,35407
19700101,2022-11-04,龙岩,龙岩,周五,23,16,阴,北风1级,35407
19700101,2022-11-05,龙岩,龙岩,周六,19,15,小雨~阴,东北风1级,35407
19700101,2022-11-06,龙岩,龙岩,周日,20,16,多云~阴,东北风1级,35407
19700101,2022-11-07,龙岩,龙岩,周一,21,17,小雨~多云,东北风1级,35407
19700101,2022-11-08,龙岩,龙岩,周二,24,17,雾~多云,东北风1级,35407
19700101,2022-11-09,龙岩,龙岩,周三,26,17,多云~晴,东北风1级,35407
19700101,2022-11-10,龙岩,龙岩,周四,30,18,晴~多云,东北风1级,35407
19700101,2022-11-11,龙岩,龙岩,周五,30,17,雾~晴,东风1级,35407
19700101,2022-11-12,龙岩,龙岩,周六,30,17,雾~晴,西南风1级,35407
19700101,2022-11-13,龙岩,龙岩,周日,31,18,晴~多云,东北风1级,35407
19700101,2022-11-14,龙岩,龙岩,周一,27,19,多云~小雨,南风1级,35407
19700101,2022-11-15,龙岩,龙岩,周二,24,19,多云~小雨,西北风1级,35407
19700101,2022-11-16,龙岩,龙岩,周三,20,17,雾~多云,东南风1级,35407
19700101,2022-11-17,龙岩,龙岩,周四,28,19,雾~多云,东北风1级,35407
19700101,2022-11-18,龙岩,龙岩,周五,29,19,多云~晴,东风1级,35407
19700101,2022-11-19,龙岩,龙岩,周六,28,19,多云,西北风1级,35407
19700101,2022-11-20,龙岩,龙岩,周日,27,18,多云,东北风1级,35407
19700101,2022-11-21,龙岩,龙岩,周一,28,19,雾~阴,东南风1级,35407
19700101,2022-11-22,龙岩,龙岩,周二,22,20,中雨~小雨,东南风1级,35407
19700101,2022-11-23,龙岩,龙岩,周三,21,18,小雨,东北风1级,35407
19700101,2022-11-24,龙岩,龙岩,周四,20,18,中雨~大雨,东南风1级,35407
19700101,2022-11-25,龙岩,龙岩,周五,19,17,大雨~小雨,东南风1级,35407
19700101,2022-11-26,龙岩,龙岩,周六,25,17,多云~小雨,东北风1级,35407
19700101,2022-11-27,龙岩,龙岩,周日,22,20,多云~阴,东南风1级,35407
19700101,2022-11-28,龙岩,龙岩,周一,25,21,小雨~阴,东南风1级,35407
19700101,2022-11-29,龙岩,龙岩,周二,29,16,多云~小雨,西南风1级,35407
19700101,2022-11-30,龙岩,龙岩,周三,16,11,小雨,西北风1级,35407
19700101,2022-12-01,龙岩,龙岩,周四,14,10,多云~小雨,北风2级,35407
19700101,2022-12-02,龙岩,龙岩,周五,14,12,多云~小雨,东北风2级,35407
19700101,2022-12-03,龙岩,龙岩,周六,21,14,多云~阴,东北风1级,35407
19700101,2022-12-04,龙岩,龙岩,周日,18,12,小雨,北风1级,35407
19700101,2022-12-05,龙岩,龙岩,周一,13,10,多云~阴,西北风2级,35407
19700101,2022-12-06,龙岩,龙岩,周二,14,11,多云,东北风1级,35407
19700101,2022-12-07,龙岩,龙岩,周三,17,11,多云,东北风1级,35407
19700101,2022-12-08,龙岩,龙岩,周四,22,13,多云,北风1级,35407
19700101,2022-12-09,龙岩,龙岩,周五,22,11,多云~晴,北风2级,35407
19700101,2022-12-10,龙岩,龙岩,周六,20,13,多云~阴,西北风1级,35407
19700101,2022-11-01,厦门,厦门,周二,23,19,小雨,东北风5级,35402
19700101,2022-11-02,厦门,厦门,周三,21,19,多云~阴,东北风5级,35402
19700101,2022-11-03,厦门,厦门,周四,21,20,雾~阴,东北风3级,35402
19700101,2022-11-04,厦门,厦门,周五,21,18,多云~阴,东北风4级,35402
19700101,2022-11-05,厦门,厦门,周六,22,17,多云,东北风5级,35402
19700101,2022-11-06,厦门,厦门,周日,23,18,多云~小雨,东北风4级,35402
19700101,2022-11-07,厦门,厦门,周一,23,19,小雨~多云,东北风2级,35402
19700101,2022-11-08,厦门,厦门,周二,23,19,多云,东北风3级,35402
19700101,2022-11-09,厦门,厦门,周三,28,20,多云,东北风2级,35402
19700101,2022-11-10,厦门,厦门,周四,28,22,多云,东北风2级,35402
19700101,2022-11-11,厦门,厦门,周五,29,21,晴~多云,东风2级,35402
19700101,2022-11-12,厦门,厦门,周六,29,21,雾~晴,东风2级,35402
19700101,2022-11-13,厦门,厦门,周日,28,20,雾~多云,东北风3级,35402
19700101,2022-11-14,厦门,厦门,周一,26,20,多云,东北风3级,35402
19700101,2022-11-15,厦门,厦门,周二,26,20,多云~阴,东北风3级,35402
19700101,2022-11-16,厦门,厦门,周三,22,19,多云,东北风3级,35402
19700101,2022-11-17,厦门,厦门,周四,26,20,晴~多云,东南风2级,35402
19700101,2022-11-18,厦门,厦门,周五,27,20,雾~晴,东北风3级,35402
19700101,2022-11-19,厦门,厦门,周六,27,20,晴,东北风2级,35402
19700101,2022-11-20,厦门,厦门,周日,27,20,多云,东北风2级,35402
19700101,2022-11-21,厦门,厦门,周一,26,21,多云,东北风3级,35402
19700101,2022-11-22,厦门,厦门,周二,23,21,小雨~中雨,北风1级,35402
19700101,2022-11-23,厦门,厦门,周三,21,19,小雨,东北风3级,35402
19700101,2022-11-24,厦门,厦门,周四,20,18,大雨~小雨,东北风3级,35402
19700101,2022-11-25,厦门,厦门,周五,21,18,小雨,东北风2级,35402
19700101,2022-11-26,厦门,厦门,周六,24,19,多云~阴,东北风2级,35402
19700101,2022-11-27,厦门,厦门,周日,23,21,多云~阴,东北风2级,35402
19700101,2022-11-28,厦门,厦门,周一,23,21,雾~阴,南风2级,35402
19700101,2022-11-29,厦门,厦门,周二,30,16,雾~阴,西南风2级,35402
19700101,2022-11-30,厦门,厦门,周三,17,14,多云~阴,东北风6级,35402
19700101,2022-12-01,厦门,厦门,周四,17,14,多云~阴,东北风4级,35402
19700101,2022-12-02,厦门,厦门,周五,16,14,多云~阴,东北风3级,35402
19700101,2022-12-03,厦门,厦门,周六,23,18,多云,东风2级,35402
19700101,2022-12-04,厦门,厦门,周日,22,17,雾~多云,东北风3级,35402
19700101,2022-12-05,厦门,厦门,周一,18,15,多云~阴,东北风2级,35402
19700101,2022-12-06,厦门,厦门,周二,17,15,多云,东北风4级,35402
19700101,2022-12-07,厦门,厦门,周三,20,15,多云,东北风3级,35402
19700101,2022-12-08,厦门,厦门,周四,21,15,晴,东北风2级,35402
19700101,2022-12-09,厦门,厦门,周五,24,14,多云~晴,东北风1级,35402
19700101,2022-12-10,厦门,厦门,周六,21,15,多云~阴,东北风1级,35402
19700101,2022-11-01,漳州,漳州,周二,24,19,多云~中雨,东北风2级,35406
19700101,2022-11-02,漳州,漳州,周三,23,20,阴,北风2级,35406
19700101,2022-11-03,漳州,漳州,周四,22,20,小雨,西北风1级,35406
19700101,2022-11-04,漳州,漳州,周五,22,18,多云,东南风2级,35406
19700101,2022-11-05,漳州,漳州,周六,23,17,多云,东风2级,35406
19700101,2022-11-06,漳州,漳州,周日,25,18,多云~小雨,东南风2级,35406
19700101,2022-11-07,漳州,漳州,周一,23,19,小雨~多云,西北风1级,35406
19700101,2022-11-08,漳州,漳州,周二,25,19,多云,东南风1级,35406
19700101,2022-11-09,漳州,漳州,周三,30,19,多云~晴,东南风1级,35406
19700101,2022-11-10,漳州,漳州,周四,31,21,晴~多云,东南风1级,35406
19700101,2022-11-11,漳州,漳州,周五,30,20,晴~多云,东南风1级,35406
19700101,2022-11-12,漳州,漳州,周六,31,20,晴,东风1级,35406
19700101,2022-11-13,漳州,漳州,周日,31,21,晴~多云,东南风2级,35406
19700101,2022-11-14,漳州,漳州,周一,27,19,多云,东南风2级,35406
19700101,2022-11-15,漳州,漳州,周二,27,20,多云~阴,东南风1级,35406
19700101,2022-11-16,漳州,漳州,周三,23,19,多云~晴,东南风2级,35406
19700101,2022-11-17,漳州,漳州,周四,30,21,晴~多云,东风1级,35406
19700101,2022-11-18,漳州,漳州,周五,28,19,多云~阴,东南风2级,35406
19700101,2022-11-19,漳州,漳州,周六,30,20,多云~晴,东南风1级,35406
19700101,2022-11-20,漳州,漳州,周日,29,19,多云,东南风1级,35406
19700101,2022-11-21,漳州,漳州,周一,29,21,多云,东南风2级,35406
19700101,2022-11-22,漳州,漳州,周二,23,21,小雨~中雨,西北风1级,35406
19700101,2022-11-23,漳州,漳州,周三,22,18,小雨~中雨,东南风2级,35406
19700101,2022-11-24,漳州,漳州,周四,21,18,小雨,东南风1级,35406
19700101,2022-11-25,漳州,漳州,周五,20,19,小雨,东南风1级,35406
19700101,2022-11-26,漳州,漳州,周六,25,18,多云~阴,东风1级,35406
19700101,2022-11-27,漳州,漳州,周日,23,20,多云~小雨,东南风1级,35406
19700101,2022-11-28,漳州,漳州,周一,24,21,多云~阴,东南风1级,35406
19700101,2022-11-29,漳州,漳州,周二,30,17,晴~小雨,西北风1级,35406
19700101,2022-11-30,漳州,漳州,周三,19,14,多云~阴,东风2级,35406
19700101,2022-12-01,漳州,漳州,周四,19,15,多云~阴,东北风1级,35406
19700101,2022-12-02,漳州,漳州,周五,18,14,多云~阴,西北风1级,35406
19700101,2022-12-03,漳州,漳州,周六,25,17,多云,东风1级,35406
19700101,2022-12-04,漳州,漳州,周日,23,16,多云~阴,东风1级,35406
19700101,2022-12-05,漳州,漳州,周一,19,14,小雨~阴,西北风1级,35406
19700101,2022-12-06,漳州,漳州,周二,19,14,多云~阴,东北风1级,35406
19700101,2022-12-07,漳州,漳州,周三,22,14,多云~晴,东风1级,35406
19700101,2022-12-08,漳州,漳州,周四,23,14,多云~晴,西风微风,35406
19700101,2022-12-09,漳州,漳州,周五,25,14,晴,西北风1级,35406
19700101,2022-12-10,漳州,漳州,周六,23,15,多云~阴,东北风1级,35406
19700101,2022-11-01,三明,三明,周二,21,16,多云~小雨,东北风2级,35408
19700101,2022-11-02,三明,三明,周三,19,14,大雨~阴,东北风2级,35408
19700101,2022-11-03,三明,三明,周四,20,17,小雨,东北风1级,35408
19700101,2022-11-04,三明,三明,周五,20,16,小雨~阴,东北风1级,35408
19700101,2022-11-05,三明,三明,周六,17,15,多云~小雨,东北风1级,35408
19700101,2022-11-06,三明,三明,周日,17,14,小雨~多云,东北风1级,35408
19700101,2022-11-07,三明,三明,周一,19,17,雾~多云,东北风1级,35408
19700101,2022-11-08,三明,三明,周二,26,16,多云,东北风1级,35408
19700101,2022-11-09,三明,三明,周三,27,17,多云,东北风1级,35408
19700101,2022-11-10,三明,三明,周四,31,19,多云,东北风1级,35408
19700101,2022-11-11,三明,三明,周五,32,18,晴,东北风1级,35408
19700101,2022-11-12,三明,三明,周六,32,18,雾~晴,东南风1级,35408
19700101,2022-11-13,三明,三明,周日,32,19,晴~多云,东北风1级,35408
19700101,2022-11-14,三明,三明,周一,28,18,雾~小雨,东北风1级,35408
19700101,2022-11-15,三明,三明,周二,18,17,小雨,西北风1级,35408
19700101,2022-11-16,三明,三明,周三,19,18,大雨~小雨,东北风1级,35408
19700101,2022-11-17,三明,三明,周四,23,18,雾~阴,西北风1级,35408
19700101,2022-11-18,三明,三明,周五,26,19,雾~小雨,东北风1级,35408
19700101,2022-11-19,三明,三明,周六,23,18,小雨,北风1级,35408
19700101,2022-11-20,三明,三明,周日,25,18,多云~阴,东北风1级,35408
19700101,2022-11-21,三明,三明,周一,29,19,晴~小雨,东风1级,35408
19700101,2022-11-22,三明,三明,周二,20,19,大雨~小雨,东北风1级,35408
19700101,2022-11-23,三明,三明,周三,20,18,小雨,东北风1级,35408
19700101,2022-11-24,三明,三明,周四,21,17,小雨~大雨,东北风1级,35408
19700101,2022-11-25,三明,三明,周五,19,18,中雨~阴,东北风1级,35408
19700101,2022-11-26,三明,三明,周六,25,17,多云~中雨,东北风1级,35408
19700101,2022-11-27,三明,三明,周日,22,20,阴~多云,东风1级,35408
19700101,2022-11-28,三明,三明,周一,25,20,雾~多云,南风1级,35408
19700101,2022-11-29,三明,三明,周二,31,13,中雨~大雨,西南风1级,35408
19700101,2022-11-30,三明,三明,周三,13,8,暴雨~小雨,西北风2级,35408
19700101,2022-12-01,三明,三明,周四,11,8,小雨,北风2级,35408
19700101,2022-12-02,三明,三明,周五,13,7,小雨,东北风1级,35408
19700101,2022-12-03,三明,三明,周六,14,13,小雨,东北风1级,35408
19700101,2022-12-04,三明,三明,周日,17,11,多云~小雨,西北风1级,35408
19700101,2022-12-05,三明,三明,周一,10,9,小雨~阴,西北风1级,35408
19700101,2022-12-06,三明,三明,周二,13,8,阴~小雨,东北风1级,35408
19700101,2022-12-07,三明,三明,周三,13,12,多云~阴,东北风1级,35408
19700101,2022-12-08,三明,三明,周四,16,12,多云~阴,北风1级,35408
19700101,2022-12-09,三明,三明,周五,17,11,雾~阴,北风1级,35408
19700101,2022-12-10,三明,三明,周六,16,12,多云~阴,北风1级,35408
19700101,2022-11-01,宁德,宁德,周二,20,17,小雨,北风2级,35403
19700101,2022-11-02,宁德,宁德,周三,20,15,小雨,西北风2级,35403
19700101,2022-11-03,宁德,宁德,周四,22,16,小雨,东北风1级,35403
19700101,2022-11-04,宁德,宁德,周五,19,15,小雨,东南风1级,35403
19700101,2022-11-05,宁德,宁德,周六,18,15,小雨,东北风1级,35403
19700101,2022-11-06,宁德,宁德,周日,20,16,多云,西北风1级,35403
19700101,2022-11-07,宁德,宁德,周一,20,17,多云~阴,东北风1级,35403
19700101,2022-11-08,宁德,宁德,周二,23,18,晴~小雨,东北风1级,35403
19700101,2022-11-09,宁德,宁德,周三,21,19,多云,西北风1级,35403
19700101,2022-11-10,宁德,宁德,周四,26,21,多云~小雨,东北风1级,35403
19700101,2022-11-11,宁德,宁德,周五,25,20,小雨~阴,东北风1级,35403
19700101,2022-11-12,宁德,宁德,周六,29,20,晴~多云,西北风1级,35403
19700101,2022-11-13,宁德,宁德,周日,25,19,雾~小雨,东南风2级,35403
19700101,2022-11-14,宁德,宁德,周一,20,17,小雨,东南风1级,35403
19700101,2022-11-15,宁德,宁德,周二,19,18,小雨,东风1级,35403
19700101,2022-11-16,宁德,宁德,周三,20,16,小雨~阴,东风1级,35403
19700101,2022-11-17,宁德,宁德,周四,25,19,多云~小雨,东北风1级,35403
19700101,2022-11-18,宁德,宁德,周五,26,19,多云~小雨,东南风1级,35403
19700101,2022-11-19,宁德,宁德,周六,24,19,多云~小雨,东北风1级,35403
19700101,2022-11-20,宁德,宁德,周日,24,19,多云,东北风1级,35403
19700101,2022-11-21,宁德,宁德,周一,22,19,多云~小雨,东南风1级,35403
19700101,2022-11-22,宁德,宁德,周二,20,19,中雨~小雨,西北风1级,35403
19700101,2022-11-23,宁德,宁德,周三,20,17,中雨~小雨,东南风2级,35403
19700101,2022-11-24,宁德,宁德,周四,19,17,小雨~中雨,东风1级,35403
19700101,2022-11-25,宁德,宁德,周五,19,17,中雨~小雨,西北风1级,35403
19700101,2022-11-26,宁德,宁德,周六,24,17,多云~小雨,东风1级,35403
19700101,2022-11-27,宁德,宁德,周日,19,18,阴,西北风1级,35403
19700101,2022-11-28,宁德,宁德,周一,24,20,多云,西南风1级,35403
19700101,2022-11-29,宁德,宁德,周二,28,11,阴~中雨,东南风2级,35403
19700101,2022-11-30,宁德,宁德,周三,13,10,中雨~小雨,东南风2级,35403
19700101,2022-12-01,宁德,宁德,周四,13,9,小雨,东北风1级,35403
19700101,2022-12-02,宁德,宁德,周五,15,9,小雨,西北风1级,35403
19700101,2022-12-03,宁德,宁德,周六,17,16,小雨,东北风1级,35403
19700101,2022-12-04,宁德,宁德,周日,16,13,中雨~小雨,东北风1级,35403
19700101,2022-12-05,宁德,宁德,周一,15,11,小雨~阴,东北风1级,35403
19700101,2022-12-06,宁德,宁德,周二,13,12,多云~阴,东北风1级,35403
19700101,2022-12-07,宁德,宁德,周三,14,13,多云~小雨,东北风1级,35403
19700101,2022-12-08,宁德,宁德,周四,19,14,多云~小雨,北风1级,35403
19700101,2022-12-09,宁德,宁德,周五,22,13,多云,东北风1级,35403
