RQ,DLWZ1,DLWZ2,NL,YCZGQW,YCZDQW,TQYC,FSYC,JR,CREATETIME,ORG_NO,RQ
20221226,三明,三元,十二月初四,16,7,,,,20221211,3540814,20221226
20221227,三明,三元,十二月初五,15,7,,,,20221211,3540814,20221227
20221228,三明,三元,十二月初六,16,7,,,,20221211,3540814,20221228
20221229,三明,三元,十二月初七,16,7,,,,20221211,3540814,20221229
20221230,三明,三元,十二月初八,16,7,,,,20221211,3540814,20221230
20221231,三明,三元,十二月初九,16,6,,,,20221211,3540814,20221231
20230101,三明,三元,十二月初十,15,6,,,,20221211,3540814,20230101
20230102,三明,三元,十二月十一,15,6,,,,20221211,3540814,20230102
20230103,三明,三元,十二月十二,16,6,,,,20221211,3540814,20230103
20230104,三明,三元,十二月十三,16,6,,,,20221211,3540814,20230104
20230105,三明,三元,十二月十四,15,6,,,,20221211,3540814,20230105
20230106,三明,三元,十二月十五,16,6,,,,20221211,3540814,20230106
20230107,三明,三元,十二月十六,16,6,,,,20221211,3540814,20230107
20230108,三明,三元,十二月十七,16,6,,,,20221211,3540814,20230108
20230109,三明,三元,十二月十八,15,6,,,,20221211,3540814,20230109
20230110,三明,三元,十二月十九,16,6,,,,20221211,3540814,20230110
20230111,三明,三元,十二月二十,16,5,,,,20221211,3540814,20230111
20230112,三明,三元,十二月廿一,16,6,,,,20221211,3540814,20230112
20230113,三明,三元,十二月廿二,17,6,,,,20221211,3540814,20230113
20230114,三明,三元,十二月廿三,16,7,,,小年,20221211,3540814,20230114
20230115,三明,三元,十二月廿四,17,7,,,,20221211,3540814,20230115
20230116,三明,三元,十二月廿五,16,7,,,,20221211,3540814,20230116
20230117,三明,三元,十二月廿六,16,7,,,,20221211,3540814,20230117
20230118,三明,三元,十二月廿七,16,7,,,,20221211,3540814,20230118
20230119,三明,三元,十二月廿八,16,7,,,,20221211,3540814,20230119
20221211,南平,南平,十一月十八,13,10,阴,微风,,20221211,35409,20221211
20221212,南平,南平,十一月十九,14,6,多云,微风,,20221211,35409,20221212
20221213,南平,南平,十一月二十,15,7,多云转阴,微风,,20221211,35409,20221213
20221214,南平,南平,十一月廿一,10,6,小雨,微风,,20221211,35409,20221214
20221215,南平,南平,十一月廿二,11,9,阴转小雨,微风,,20221211,35409,20221215
20221216,南平,南平,十一月廿三,11,6,阴,微风,,20221211,35409,20221216
20221217,南平,南平,十一月廿四,6,-1,多云转晴,微风,,20221211,35409,20221217
20221218,南平,南平,十一月廿五,13,2,晴转多云,微风,,20221211,35409,20221218
20221219,南平,南平,十一月廿六,16,4,阴,微风,,20221211,35409,20221219
20221220,南平,南平,十一月廿七,18,6,多云,微风,,20221211,35409,20221220
20221221,南平,南平,十一月廿八,16,5,多云,微风,,20221211,35409,20221221
20221222,南平,南平,十一月廿九,16,7,多云转晴,微风,,20221211,35409,20221222
20221223,南平,南平,十二月初一,19,9,晴,微风,,20221211,35409,20221223
20221224,南平,南平,十二月初二,22,11,晴转多云,微风,,20221211,35409,20221224
20221225,南平,南平,十二月初三,21,12,多云转阴,微风,,20221211,35409,20221225
20221226,南平,南平,十二月初四,16,8,,,,20221211,35409,20221226
20221227,南平,南平,十二月初五,15,7,,,,20221211,35409,20221227
20221228,南平,南平,十二月初六,16,7,,,,20221211,35409,20221228
20221229,南平,南平,十二月初七,16,7,,,,20221211,35409,20221229
20221230,南平,南平,十二月初八,16,7,,,,20221211,35409,20221230
20221231,南平,南平,十二月初九,16,6,,,,20221211,35409,20221231
20230101,南平,南平,十二月初十,15,6,,,,20221211,35409,20230101
20230102,南平,南平,十二月十一,15,6,,,,20221211,35409,20230102
20230103,南平,南平,十二月十二,16,7,,,,20221211,35409,20230103
20230104,南平,南平,十二月十三,16,7,,,,20221211,35409,20230104
20230105,南平,南平,十二月十四,15,7,,,,20221211,35409,20230105
20230106,南平,南平,十二月十五,16,6,,,,20221211,35409,20230106
20230107,南平,南平,十二月十六,16,6,,,,20221211,35409,20230107
20230108,南平,南平,十二月十七,16,6,,,,20221211,35409,20230108
20230109,南平,南平,十二月十八,15,6,,,,20221211,35409,20230109
20230110,南平,南平,十二月十九,16,6,,,,20221211,35409,20230110
20230111,南平,南平,十二月二十,16,6,,,,20221211,35409,20230111
20230112,南平,南平,十二月廿一,16,6,,,,20221211,35409,20230112
20230113,南平,南平,十二月廿二,16,7,,,,20221211,35409,20230113
20230114,南平,南平,十二月廿三,16,7,,,小年,20221211,35409,20230114
20230115,南平,南平,十二月廿四,16,7,,,,20221211,35409,20230115
20230116,南平,南平,十二月廿五,16,7,,,,20221211,35409,20230116
20230117,南平,南平,十二月廿六,16,7,,,,20221211,35409,20230117
20230118,南平,南平,十二月廿七,16,7,,,,20221211,35409,20230118
20230119,南平,南平,十二月廿八,16,7,,,,20221211,35409,20230119
20221211,南平,顺昌,十一月十八,12,9,阴,微风,,20221211,3540911,20221211
20221212,南平,顺昌,十一月十九,14,4,多云,微风,,20221211,3540911,20221212
20221213,南平,顺昌,十一月二十,15,6,多云转阴,微风,,20221211,3540911,20221213
20221214,南平,顺昌,十一月廿一,8,7,阴转小雨,微风,,20221211,3540911,20221214
20221215,南平,顺昌,十一月廿二,11,8,阴转小雨,微风,,20221211,3540911,20221215
20221216,南平,顺昌,十一月廿三,11,4,阴,微风,,20221211,3540911,20221216
20221217,南平,顺昌,十一月廿四,7,-1,多云转晴,微风,,20221211,3540911,20221217
20221218,南平,顺昌,十一月廿五,11,1,晴,微风,,20221211,3540911,20221218
20221219,南平,顺昌,十一月廿六,14,3,阴,微风,,20221211,3540911,20221219
20221220,南平,顺昌,十一月廿七,17,5,多云转晴,微风,,20221211,3540911,20221220
20221221,南平,顺昌,十一月廿八,14,4,多云转晴,微风,,20221211,3540911,20221221
20221222,南平,顺昌,十一月廿九,15,5,多云转晴,微风,,20221211,3540911,20221222
20221223,南平,顺昌,十二月初一,18,7,晴转多云,微风,,20221211,3540911,20221223
20221224,南平,顺昌,十二月初二,21,11,多云,微风,,20221211,3540911,20221224
20221225,南平,顺昌,十二月初三,20,10,多云转阴,微风,,20221211,3540911,20221225
20221226,南平,顺昌,十二月初四,15,6,,,,20221211,3540911,20221226
20221227,南平,顺昌,十二月初五,14,6,,,,20221211,3540911,20221227
20221228,南平,顺昌,十二月初六,15,6,,,,20221211,3540911,20221228
20221229,南平,顺昌,十二月初七,15,6,,,,20221211,3540911,20221229
20221230,南平,顺昌,十二月初八,15,6,,,,20221211,3540911,20221230
20221231,南平,顺昌,十二月初九,14,5,,,,20221211,3540911,20221231
20230101,南平,顺昌,十二月初十,14,4,,,,20221211,3540911,20230101
20230102,南平,顺昌,十二月十一,14,4,,,,20221211,3540911,20230102
20230103,南平,顺昌,十二月十二,15,5,,,,20221211,3540911,20230103
20230104,南平,顺昌,十二月十三,14,5,,,,20221211,3540911,20230104
20230105,南平,顺昌,十二月十四,14,5,,,,20221211,3540911,20230105
20230106,南平,顺昌,十二月十五,14,5,,,,20221211,3540911,20230106
20230107,南平,顺昌,十二月十六,14,5,,,,20221211,3540911,20230107
20230108,南平,顺昌,十二月十七,14,5,,,,20221211,3540911,20230108
20230109,南平,顺昌,十二月十八,14,5,,,,20221211,3540911,20230109
20230110,南平,顺昌,十二月十九,15,4,,,,20221211,3540911,20230110
20230111,南平,顺昌,十二月二十,15,4,,,,20221211,3540911,20230111
20230112,南平,顺昌,十二月廿一,15,5,,,,20221211,3540911,20230112
20230113,南平,顺昌,十二月廿二,15,5,,,,20221211,3540911,20230113
20230114,南平,顺昌,十二月廿三,15,6,,,小年,20221211,3540911,20230114
20230115,南平,顺昌,十二月廿四,15,6,,,,20221211,3540911,20230115
20230116,南平,顺昌,十二月廿五,15,6,,,,20221211,3540911,20230116
20230117,南平,顺昌,十二月廿六,15,6,,,,20221211,3540911,20230117
20230118,南平,顺昌,十二月廿七,14,6,,,,20221211,3540911,20230118
20230119,南平,顺昌,十二月廿八,15,6,,,,20221211,3540911,20230119
20221211,南平,光泽,十一月十八,11,6,阴,微风,,20221211,3540909,20221211
20221212,南平,光泽,十一月十九,11,1,多云,微风,,20221211,3540909,20221212
20221213,南平,光泽,十一月二十,13,3,多云,微风,,20221211,3540909,20221213
20221214,南平,光泽,十一月廿一,9,4,多云转晴,微风,,20221211,3540909,20221214
20221215,南平,光泽,十一月廿二,11,6,多云转小雨,微风,,20221211,3540909,20221215
20221216,南平,光泽,十一月廿三,7,0,小雨转阴,微风,,20221211,3540909,20221216
20221217,南平,光泽,十一月廿四,5,-8,晴,微风,,20221211,3540909,20221217
20221218,南平,光泽,十一月廿五,9,0,晴,微风,,20221211,3540909,20221218
20221219,南平,光泽,十一月廿六,12,2,阴转多云,微风,,20221211,3540909,20221219
20221220,南平,光泽,十一月廿七,13,2,晴,微风,,20221211,3540909,20221220
20221221,南平,光泽,十一月廿八,12,2,晴转多云,微风,,20221211,3540909,20221221
20221222,南平,光泽,十一月廿九,13,4,晴,微风,,20221211,3540909,20221222
20221223,南平,光泽,十二月初一,16,6,晴转多云,微风,,20221211,3540909,20221223
20221224,南平,光泽,十二月初二,19,9,阴,微风,,20221211,3540909,20221224
20221225,南平,光泽,十二月初三,16,6,阴,微风,,20221211,3540909,20221225
20221226,南平,光泽,十二月初四,13,4,,,,20221211,3540909,20221226
20221227,南平,光泽,十二月初五,13,3,,,,20221211,3540909,20221227
20221228,南平,光泽,十二月初六,13,3,,,,20221211,3540909,20221228
20221229,南平,光泽,十二月初七,13,3,,,,20221211,3540909,20221229
20221230,南平,光泽,十二月初八,13,3,,,,20221211,3540909,20221230
20221231,南平,光泽,十二月初九,13,2,,,,20221211,3540909,20221231
20230101,南平,光泽,十二月初十,13,2,,,,20221211,3540909,20230101
20230102,南平,光泽,十二月十一,13,2,,,,20221211,3540909,20230102
20230103,南平,光泽,十二月十二,13,3,,,,20221211,3540909,20230103
20230104,南平,光泽,十二月十三,13,3,,,,20221211,3540909,20230104
20230105,南平,光泽,十二月十四,13,3,,,,20221211,3540909,20230105
20230106,南平,光泽,十二月十五,13,2,,,,20221211,3540909,20230106
20230107,南平,光泽,十二月十六,13,2,,,,20221211,3540909,20230107
20230108,南平,光泽,十二月十七,13,2,,,,20221211,3540909,20230108
20230109,南平,光泽,十二月十八,13,2,,,,20221211,3540909,20230109
20230110,南平,光泽,十二月十九,13,2,,,,20221211,3540909,20230110
20230111,南平,光泽,十二月二十,14,2,,,,20221211,3540909,20230111
20230112,南平,光泽,十二月廿一,14,2,,,,20221211,3540909,20230112
20230113,南平,光泽,十二月廿二,14,3,,,,20221211,3540909,20230113
20230114,南平,光泽,十二月廿三,14,3,,,小年,20221211,3540909,20230114
20230115,南平,光泽,十二月廿四,14,3,,,,20221211,3540909,20230115
20230116,南平,光泽,十二月廿五,13,3,,,,20221211,3540909,20230116
20230117,南平,光泽,十二月廿六,13,4,,,,20221211,3540909,20230117
20230118,南平,光泽,十二月廿七,13,4,,,,20221211,3540909,20230118
20230119,南平,光泽,十二月廿八,14,3,,,,20221211,3540909,20230119
20221211,南平,邵武,十一月十八,11,7,阴,微风,,20221211,3540903,20221211
20221212,南平,邵武,十一月十九,13,2,多云,微风,,20221211,3540903,20221212
20221213,南平,邵武,十一月二十,14,5,多云,微风,,20221211,3540903,20221213
20221214,南平,邵武,十一月廿一,9,5,多云,微风,,20221211,3540903,20221214
20221215,南平,邵武,十一月廿二,12,7,阴,微风,,20221211,3540903,20221215
20221216,南平,邵武,十一月廿三,9,2,阴,微风,,20221211,3540903,20221216
20221217,南平,邵武,十一月廿四,6,-6,多云转晴,微风,,20221211,3540903,20221217
20221218,南平,邵武,十一月廿五,11,0,晴,微风,,20221211,3540903,20221218
20221219,南平,邵武,十一月廿六,13,2,阴,微风,,20221211,3540903,20221219
20221220,南平,邵武,十一月廿七,15,3,多云转晴,微风,,20221211,3540903,20221220
20221221,南平,邵武,十一月廿八,14,3,晴,微风,,20221211,3540903,20221221
20221222,南平,邵武,十一月廿九,14,4,晴,微风,,20221211,3540903,20221222
20221223,南平,邵武,十二月初一,16,6,晴转多云,微风,,20221211,3540903,20221223
20221224,南平,邵武,十二月初二,20,10,阴,微风,,20221211,3540903,20221224
20221225,南平,邵武,十二月初三,18,8,阴,微风,,20221211,3540903,20221225
20221226,南平,邵武,十二月初四,14,5,,,,20221211,3540903,20221226
20221227,南平,邵武,十二月初五,13,4,,,,20221211,3540903,20221227
20221228,南平,邵武,十二月初六,14,4,,,,20221211,3540903,20221228
20221229,南平,邵武,十二月初七,14,4,,,,20221211,3540903,20221229
20221230,南平,邵武,十二月初八,14,4,,,,20221211,3540903,20221230
20221231,南平,邵武,十二月初九,14,3,,,,20221211,3540903,20221231
20230101,南平,邵武,十二月初十,13,3,,,,20221211,3540903,20230101
20230102,南平,邵武,十二月十一,13,3,,,,20221211,3540903,20230102
20230103,南平,邵武,十二月十二,14,4,,,,20221211,3540903,20230103
20230104,南平,邵武,十二月十三,14,4,,,,20221211,3540903,20230104
20230105,南平,邵武,十二月十四,13,4,,,,20221211,3540903,20230105
20230106,南平,邵武,十二月十五,14,4,,,,20221211,3540903,20230106
20230107,南平,邵武,十二月十六,14,4,,,,20221211,3540903,20230107
20230108,南平,邵武,十二月十七,13,3,,,,20221211,3540903,20230108
20230109,南平,邵武,十二月十八,13,3,,,,20221211,3540903,20230109
20230110,南平,邵武,十二月十九,14,3,,,,20221211,3540903,20230110
20230111,南平,邵武,十二月二十,14,3,,,,20221211,3540903,20230111
20230112,南平,邵武,十二月廿一,15,3,,,,20221211,3540903,20230112
20230113,南平,邵武,十二月廿二,15,4,,,,20221211,3540903,20230113
20230114,南平,邵武,十二月廿三,14,4,,,小年,20221211,3540903,20230114
20230115,南平,邵武,十二月廿四,15,4,,,,20221211,3540903,20230115
20230116,南平,邵武,十二月廿五,14,4,,,,20221211,3540903,20230116
20230117,南平,邵武,十二月廿六,14,5,,,,20221211,3540903,20230117
20230118,南平,邵武,十二月廿七,14,5,,,,20221211,3540903,20230118
20230119,南平,邵武,十二月廿八,14,4,,,,20221211,3540903,20230119
20221211,南平,武夷山,十一月十八,13,8,阴,微风,,20221211,3540905,20221211
20221212,南平,武夷山,十一月十九,13,3,多云,微风,,20221211,3540905,20221212
20221213,南平,武夷山,十一月二十,15,5,多云转阴,微风,,20221211,3540905,20221213
20221214,南平,武夷山,十一月廿一,11,6,多云,微风,,20221211,3540905,20221214
20221215,南平,武夷山,十一月廿二,14,8,多云转小雨,微风,,20221211,3540905,20221215
20221216,南平,武夷山,十一月廿三,11,2,阴,微风,,20221211,3540905,20221216
20221217,南平,武夷山,十一月廿四,8,-5,多云转晴,微风,,20221211,3540905,20221217
20221218,南平,武夷山,十一月廿五,12,1,晴,微风,,20221211,3540905,20221218
20221219,南平,武夷山,十一月廿六,15,4,阴,微风,,20221211,3540905,20221219
20221220,南平,武夷山,十一月廿七,16,4,晴,微风,,20221211,3540905,20221220
20221221,南平,武夷山,十一月廿八,14,4,晴转多云,微风,,20221211,3540905,20221221
20221222,南平,武夷山,十一月廿九,16,5,晴,微风,,20221211,3540905,20221222
20221223,南平,武夷山,十二月初一,18,7,晴转多云,微风,,20221211,3540905,20221223
20221224,南平,武夷山,十二月初二,22,11,多云转阴,微风,,20221211,3540905,20221224
20221225,南平,武夷山,十二月初三,19,7,阴,微风,,20221211,3540905,20221225
20221226,南平,武夷山,十二月初四,14,5,,,,20221211,3540905,20221226
20221227,南平,武夷山,十二月初五,14,5,,,,20221211,3540905,20221227
20221228,南平,武夷山,十二月初六,14,5,,,,20221211,3540905,20221228
20221229,南平,武夷山,十二月初七,15,5,,,,20221211,3540905,20221229
20221230,南平,武夷山,十二月初八,14,5,,,,20221211,3540905,20221230
20221231,南平,武夷山,十二月初九,14,4,,,,20221211,3540905,20221231
20230101,南平,武夷山,十二月初十,14,4,,,,20221211,3540905,20230101
20230102,南平,武夷山,十二月十一,14,4,,,,20221211,3540905,20230102
20230103,南平,武夷山,十二月十二,15,4,,,,20221211,3540905,20230103
20230104,南平,武夷山,十二月十三,14,4,,,,20221211,3540905,20230104
20230105,南平,武夷山,十二月十四,14,4,,,,20221211,3540905,20230105
20230106,南平,武夷山,十二月十五,14,4,,,,20221211,3540905,20230106
20230107,南平,武夷山,十二月十六,14,4,,,,20221211,3540905,20230107
20230108,南平,武夷山,十二月十七,14,4,,,,20221211,3540905,20230108
